No.,fomula,Oct1,,,,Oct2,,,,Oct3,,,,Oct4,,,,Oct5,,,,Oct6,,,,Oct7,,,,Oct8,,,
,,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion,rot_ang,ang_distortion,ver_distortion,hor_distortion
345,Br6Cs8I18Sr8,0.01676493329844675,4.114729931881805,0.3135400199300178,0.31872398645433675,0.006037678550740111,0.48142452167570127,0.31181601925957514,0.3203156010874135,0.01327082016615537,4.890528671318661,0.31915821951363244,0.320401534084803,0.016842896177593047,4.420577741797584,0.3173465624308913,0.32130924815659156,0.022624363704780128,4.149813130733998,0.3200557881733439,0.316255439244606,0.009435988350193297,0.5441432947949647,0.3133006133444769,0.3154478921039714,0.006455689559697426,0.4193217249530002,0.31976257332556246,0.319354438813499,0.007618418206056409,0.15187368637623655,0.31944916738769313,0.32149445108137975
346,Br21Cl3Cs8Pb8,0.7917904158114548,1.2300539526674021,0.11458922961230789,0.1143135887964184,0.06240867721700738,2.620961793854157,0.11455199406395389,0.10985152120785724,0.7357568626841872,0.7951165939097867,0.11202095751136598,0.11440733824065585,0.7507665908273964,1.5013529564635901,0.11363217081551458,0.11750338503353941,0.04006870215860047,3.127101354885906,0.11262827791275809,0.11013989409755709,0.055358180476844154,2.8710138396945624,0.11424298278004708,0.11039144911211762,0.8080857875369667,0.6033206460545576,0.11102863951773712,0.111108345532279,0.07792774522048383,3.1882095694398154,0.11220949032730898,0.10968028665454899
347,Br12Cl12Cs8Ge8,0.7875387708664743,10.898327781907978,-0.018968187355094646,-0.052067651039219065,0.7303907459996424,7.40291060339293,-0.0287084227899439,-0.02819858932787289,1.1727482907600066,7.876850222382277,-0.017589614564452294,-0.016454157470922492,0.701235621477567,9.357467372291215,-0.027040139509946215,-0.03236978079362096,1.3796179323484565,10.055641688344297,-0.017628602405985294,-0.03930036264566983,0.7087073284526431,8.13008341201969,-0.0245530701286083,-0.029006794692064464,1.0535823221700742,9.123840398966246,-0.019722461343038677,-0.044809053482440575,1.4022797888773495,9.371393916990849,-0.01634255864420675,-0.041530574478705784
348,Br18Cs8I6Sr8,0.008292637068440674,3.569216176012594,0.20683369500504467,0.2080158685897544,0.004555496647469681,0.3439233865648143,0.20837546562880727,0.206381412168525,0.010276718660696802,3.4424160406253783,0.20365859944892373,0.20567847316988352,0.007531945772115023,3.6442496920906167,0.20586836803101205,0.20421063770538295,0.00257513148764066,3.724744222891977,0.20214570425905087,0.21023764438697734,0.005193872104797492,0.2896786731716819,0.2060708557237696,0.21016369432054693,0.002416665236822491,0.3869110593866815,0.20126046728484814,0.20776799651825817,0.0028959332548514505,0.1742038450423041,0.19822964487433126,0.20449361335405003
349,Br6Ca8Cl18Cs8,0.016570458211319125,2.5559378360320126,-0.08783339627561837,-0.08954833587587352,0.003426470634792622,0.2694142001833554,-0.08571684448964945,-0.09071179349444769,0.006087730118870572,2.54450753392496,-0.09224301696673143,-0.09129412244125712,0.0059722937324977465,2.6876312777847677,-0.08923761046384993,-0.09298451916645867,0.010651403072873458,2.7136090204135432,-0.09359414946326128,-0.08671033839352305,0.007792102739188067,0.3494673282247782,-0.08854452600567297,-0.08661768239140422,0.01290963519811553,0.40548543172476176,-0.09438696929694324,-0.08956613676290637,0.002478493278266078,0.12634389614737207,-0.09720242779059385,-0.09255633061877955
350,Ba8Br9Cl15Cs8,0.045863446703328585,1.2642154492616415,0.23333511293439502,0.19828221516587607,0.0036176685466123727,1.0388313777612173,0.23322937776346597,0.20104811673884315,0.012973018521449121,2.8574694724339613,0.2384213838093383,0.20168826198102252,0.03250937001991438,3.502159077065093,0.23565768995323433,0.2022665310299212,0.02910366449840337,3.33590511859109,0.23999953381680017,0.2048360632710038,0.017092518012041258,3.3003151103013537,0.2342654793017087,0.20321952568684498,0.0013706056234256269,1.5620587313695666,0.23880729332669848,0.19843375875936253,0.04894344989224686,3.3734964121814404,0.23990813247447607,0.20389629105896567
351,Br18Cs8I6Sn8,0.0800966581731062,1.7184396622332192,0.13375314049073816,0.12913665265198215,0.01406416052241415,0.41840458881942033,0.13952037209502777,0.12960669237708133,0.033821180493838865,2.657883992738531,0.11905119210346315,0.1309049181630062,0.036104771436839656,2.6667417529419724,0.13588097529317666,0.12609597922712235,0.012583300499869067,1.7631905441428164,0.12053270793209059,0.13854606981728335,0.016115781555527064,2.318671631681996,0.1337490646894346,0.13670721798701102,0.0650165882848429,2.333787532850712,0.12052243677690289,0.12786144506389485,0.007389471284005094,0.5627496964552903,0.11385051573738814,0.123967357621384
352,Br15Ca8Cs8I9,0.00815033546720656,1.8424800914967694,0.13772242072062246,0.08942573482010907,0.057809422996242345,1.5277832002401592,0.13451037194678994,0.10195386152058372,0.02344489660117688,4.3752117190205695,0.1584843382303749,0.10757944874923941,0.014335011980421086,4.613647971038063,0.15020063953521223,0.1121889879559923,0.015306932929898032,5.246973148266843,0.17045379028093555,0.11202019833647103,0.024685281159499025,4.085811991212463,0.13866299765534462,0.10982921238938781,0.04556640029288766,2.2292895908151067,0.1672757064317838,0.08813129810175946,0.022105857479004953,4.340692627629413,0.17196622483657764,0.1117053257407914
353,Br3Cl21Cs8Sn8,0.00521108863543418,0.5786900879295133,-0.03793221720184148,-0.03658413884966194,0.000677872618496167,3.0677766328629255,-0.03600885612301363,-0.03778742934784418,0.0005704990633818533,0.039829588416135445,-0.0377109769492292,-0.04166758894011391,0.0004069626518230507,0.01477134500775256,-0.037981123148060014,-0.04132007966377316,0.000414864595207981,2.550402844164077,-0.036988111425633186,-0.037655408290902415,0.0006863910029721865,2.594673337719154,-0.03727795279925905,-0.03676866880931762,0.006178301183229701,0.30992612742255565,-0.03771365430503737,-0.03643856230363518,0.0003977220018769774,2.194223821258477,-0.038150445893683216,-0.03689774339889729
354,Br21Cs8I3Pb8,0.007917399748748721,0.7134615422799956,0.15618426247969364,0.15796260547808672,0.005249446480377173,3.8855243137904187,0.1582506142958695,0.1562174476688276,0.0009174841646029108,0.026143910244561492,0.15584879445370392,0.1509245503293597,0.0015436555713961297,0.031000920976357697,0.15617967484101714,0.15106971296410654,0.004488255821541998,3.3209901895882776,0.1571297855686029,0.15671598266963205,0.0020329481799671104,3.4764811712288672,0.15756015521017064,0.15709736001317864,0.00900028267726892,0.3262036880921956,0.1559148611219099,0.15804266247918708,0.00282224160898295,3.12957967540109,0.1566441329789714,0.15650491305683722
355,Br15Cl9Cs8Sn8,0.00669711030786857,1.413545720245448,0.017142063018915632,0.04736396411290933,0.027494515042314725,1.6120805582396933,0.02124713148710944,0.04141109685357769,0.003780354778288315,2.9676389304585165,0.004022188986396724,0.03937391119909872,0.019585745086522666,2.473324603554715,0.02070744803171687,0.036419821343635306,0.0184969153104646,2.8676520010575755,0.004490452180051729,0.03324770959759071,0.03428976232762366,2.8488707471041126,0.020394325858344775,0.03658870570799566,0.009999591555128973,2.2435537871579885,0.0067223748521541005,0.04859543815392575,0.041176731661920485,1.0697791605133595,0.0022585808037738353,0.03995513988620836
356,Br21Cl3Cs8Sr8,0.0010693534517037127,0.29225499020139073,0.12694902812489195,0.1264022850851858,0.0003780732975826595,2.8169683524082054,0.12762150117656335,0.1265148269036529,0.0004551846774006761,0.2629213786380702,0.1262055237399884,0.12711269273771997,0.00022154891476589,0.09663538797535337,0.1264984757844796,0.12713067020531588,0.00046734808261612057,3.3501631457585654,0.12744276638355467,0.1258766948952852,0.00020928602691583365,3.1126621323420167,0.1276365865173612,0.1258971696579554,0.0011694483294864958,0.2103838900612054,0.12576079846241894,0.12645304750913366,0.00029922178073676215,3.3071343394516837,0.12722519434588087,0.12657607229127965
357,C8H48Br9Cl15N8Sr8,0.23358189019716763,9.449925569206322,0.15058779892029373,0.07405534930923618,0.07207522681785265,8.364950013128407,0.16749920492813297,0.08335042717010843,0.2578308849020215,10.053585380143318,0.15590982424531719,0.06606611218328151,0.1876945627781091,10.442866950233507,0.168094360823698,0.06904658860981261,0.7235069248495734,10.329927720847794,0.15468025799476592,0.0779403865703614,0.422751378329707,8.895668247247722,0.1667683449057633,0.08335374645005844,0.5975205147068169,10.765884887474348,0.16261106591423324,0.08221201048295779,0.4544685989676873,11.192909725988187,0.16520183564534507,0.08160217976641393
358,Br12Cl12Ge8Rb8,0.0007745444682818747,1.7707198915786964,-0.1396466723741061,-0.14850590732172453,0.010267068690260034,0.6696674703101885,-0.13625799464667843,-0.1588359763037226,0.009001796529348809,0.6963712172870572,-0.15407199412900763,-0.15213636597471547,0.005683396162861815,1.772460123862477,-0.13525386133852857,-0.15247612560082402,7.342453357764209e-05,1.9140520796193088,-0.1492873305480189,-0.1423873513480931,0.0038276345608406898,1.7928630459491053,-0.13970251667773903,-0.14177148748502066,0.003862856853606581,1.2922124837755367,-0.14955769164714994,-0.14782371275481498,0.0065006910226623575,2.0791873583554517,-0.15295135250185954,-0.15916656345944746
359,C8H40Br15Cl9Ge8N16,5.682936061272825,33.92543401676561,0.14900557670390446,0.009513497396683501,5.015627042307528,36.48518651737968,0.23567682505097975,-0.029743952769069715,4.951726200180815,35.83201222290987,0.21429095695518985,0.017299580504757106,5.530223714405025,36.280756478702685,0.1857955265843647,-0.015842378900150056,6.149345270834654,32.342223229605985,0.14276347556140445,-0.022067288367641158,4.399461665808246,35.73407184868665,0.22364478115163733,-0.014727103224918103,4.933643499306805,28.37704250051005,0.16450295950776317,0.03046245649120838,5.578994326775955,29.001467349701045,0.12250381256538256,-0.014862161508068628
360,Br12Cl12Rb8Sr8,0.0013513545887064993,4.39432988323118,0.07040952395931788,0.0649595978895352,0.0016142816515127834,1.9883967050501938,0.06995163162994222,0.06117613123053367,0.0015501541390854094,2.0087835918275636,0.06419504033584689,0.06333625963690759,0.0018677496196914944,1.3642287796275554,0.07081629446765403,0.06405077068076714,0.00097360821857264,4.448414150883139,0.06660743754739462,0.0673444366152216,0.0012912676527667565,2.915488002233022,0.07090629101518342,0.06729154361170053,0.001573043363317552,2.4832060303628762,0.06679158263182039,0.0647634500978409,0.0020607517362950735,1.287787250320008,0.06502843338393527,0.06153197066270932
361,Br9Ca8I15K8,0.007451295061400742,1.3153098971778059,0.11755107110496565,0.17463671219130816,0.034446178336910535,2.277650903617168,0.12616355002983282,0.1663563650327622,0.06363318811458954,5.450573679852792,0.10333119828472093,0.16270280583645125,0.04649041623132606,4.858390160650171,0.12071413168907386,0.15720879437842683,0.05063688767438918,5.018330169228822,0.10029370364992696,0.15503057822732158,0.059413782156066144,5.499736500313148,0.12398205735628842,0.16107462788875448,0.10435507502169504,6.1547259645054515,0.10493437259060912,0.17837946529894788,0.07594771799395517,2.6852358196567256,0.09323856560961552,0.1604114682482103
362,C8H40Br6Ge8I18N16,4.485747931514879,31.82148863469079,0.30408838098872293,0.10425676652822125,2.6925845675403925,27.20112866433469,0.3006658490646923,0.14308892049534894,2.3119773259022693,29.119865755062175,0.3433391871130902,0.0866415056505554,5.406650479576427,23.6006918493905,0.22185172482513105,0.15489204947403135,5.049166616010751,29.53219945191063,0.2637007429109044,0.10859087139601398,2.706739851308244,25.64175244217302,0.3141688847269397,0.470295043357452,2.315173821167579,26.735205317641093,0.3148577098146159,0.1320254194178765,4.836673838082163,28.470240578556883,0.26346589902513795,0.162533347326137
363,Br15Cl9Rb8Sn8,0.0019385253551433834,1.2923809311641417,-0.0006701609479127235,0.03083884891218336,0.01251055924392061,1.1204042827860947,0.0032272189385920136,0.026309505011858914,0.006792954558339851,2.7855867741653104,-0.00863388179994562,0.024408634496294823,0.00803748329104792,2.642273380103962,0.0006859873958893203,0.022087404298399615,0.014641084725525388,2.8433012535252455,-0.010139202703861816,0.021151948831658274,0.013699484115099607,2.782962328241805,0.0023089588287850127,0.023534298068548676,0.0023105818642979335,2.146545354064483,-0.008200711806949812,0.03192408232790456,0.010993312319707805,1.6237823731169447,-0.012358310920773885,0.024632342786846007
364,C8H40Br18Cl6Ge8N16,5.736191053381646,37.85942299492273,0.23167710180186107,-0.004406751018241284,4.892303820317118,34.13267873853771,0.24179987915909784,0.028766386097114793,3.574866870545477,34.61186516442501,0.2528444082546999,-0.009198728424070435,7.202212632777588,30.44162985241633,0.1672106901556063,0.04463610643936855,6.7484241021483795,35.83433399413897,0.18632993954022936,0.005473093452514011,4.143564324689919,31.892365541691248,0.2517825024072633,-0.017243439072077482,4.154945982532753,34.51404448039928,0.23829415546484523,0.016375031836985077,6.462072576717816,35.188736858802955,0.217079408918448,0.0327206342123203
365,C8H48Br6Ca8I18N8,0.16491637712633178,12.487062513142675,0.26576847767667067,0.24318460870266279,0.4144148409036746,7.170253545280727,0.2785112984349838,0.23757475510826298,0.29267060020143276,6.07231733560033,0.25856342457802883,0.2246502333716145,0.8704192947948489,8.868065032909291,0.27505390941376673,0.23075481303936485,0.81470651963504,12.56955067481944,0.26555254898156777,0.22482124828140426,0.38791140850737715,8.290881941255353,0.2812979032315672,0.22404554698886425,0.4718584501690465,12.798686815033257,0.27482622651317046,0.24834386785816243,0.22862197645943827,7.114987293057825,0.27037320117576025,0.23529472598758483
366,Br12I12Pb8Rb8,0.007430351042172382,1.7472705549192755,0.2215953219726079,0.21698214138451055,0.001596339836169136,3.1611428423335153,0.2261740758777977,0.22749290499709351,0.0015744602291534594,2.7997294781303945,0.23390746710556298,0.222026002041936,0.0037118329442193954,2.2128809861443663,0.2259649072101766,0.22227983339654322,0.0012767653222810914,1.6515934768870386,0.23705010310690122,0.21106204914185023,0.0035122270006411327,1.6793601673593228,0.22197422498535468,0.21064412909430263,0.01122821004345301,1.8922503440390739,0.23755727282160732,0.2168145144286826,0.004150892673528057,2.4235973722617903,0.23406656000804382,0.22722772617812215
367,Br3I21Pb8Rb8,0.008627794625744811,0.2509298544767716,0.2949854239083267,0.29323567050988375,0.01070263337149413,3.827039491812593,0.29594647862748635,0.2943925425947893,0.0020580960627431034,0.44520731821859444,0.293901636615161,0.2967057262296908,0.004542710307748299,0.1965323949862564,0.29425077861758053,0.2966618721540355,0.011940900702569479,4.25162352936999,0.2957824519210459,0.2924903129286669,0.009220141323944704,3.976092853099597,0.29642228391323355,0.29228631654427195,0.011508106872956442,0.32262459909294333,0.2931586504138788,0.2936255261074039,0.008250551357047047,4.25348393784125,0.29612003128193676,0.29406406011783837
368,C8H40Br21Cl3Ge8N16,4.631943382237665,33.94782614489783,0.2346804440997725,0.029805332058246314,5.668927643148229,38.1980748762745,0.24941643987740791,0.003229489274844788,6.683706025648826,30.3468002802609,0.16528742437999577,0.050935982396514756,3.805258920506134,30.41290695992291,0.23053056016829654,0.03269826963095479,5.103052051472459,39.08614165398086,0.27116542183998193,-0.006606850340558967,5.220513318085835,34.758790923040834,0.22757398687791452,0.030399183837666932,5.192088570577591,35.23571932430271,0.2331409888811371,0.03207843957371548,5.097613641182619,34.739495899380394,0.2319670498348887,0.03624041693059743
369,Br21Ge8I3Rb8,0.011561433910145524,0.716198549768887,-0.05440377608597613,-0.052259672961734616,0.021812719823427914,3.4522173504431093,-0.05295040003231399,-0.053526327660500694,0.014812907035937361,0.40034707551336396,-0.0545894822664601,-0.0627586228278858,0.008352106714681895,0.4474474337087865,-0.05393538938713549,-0.062936432579356,0.012490644013098517,3.340997984636265,-0.053477044857635825,-0.05339478875568382,0.010657310084075925,3.1627818771083183,-0.052818903050300126,-0.0529957560824772,0.026699861496069843,0.44859861169819526,-0.05408304844708001,-0.05238718059555758,0.0020466551725753495,2.917518131645147,-0.05342428836569235,-0.05317090379521483
370,C8H48Br21Ge8I3N8,0.7822207693068457,5.922349976931659,0.11295922651770862,0.16055821358423028,2.1020117041171082,5.988987354692989,0.1394126337933952,0.2407411536866655,1.7269845394192451,8.739667930326515,0.14978335428445666,0.2066533050260828,2.4155075637715147,9.360852793153457,0.11491869699180013,0.20549178316811822,0.723544403991992,5.141717962549031,0.12272537543463402,0.2361597059986975,0.8844149675253085,6.431677481380841,0.12759205755724023,0.16478720987011464,0.7387835204574305,5.342086109259892,0.1245199944456088,0.18989577578170547,0.7858112169596901,5.857228506208226,0.12518269529177362,0.197565022497189
371,C8H40Br3I21N16Pb8,0.4377214621381573,24.475459597603745,0.3569717401389787,0.6161752767540132,2.825779117252665,30.9927097978953,0.35889995143253595,0.5988332346966088,3.671654185183371,16.55081437167448,0.3061023042385602,0.5391331149157819,1.9638310956088725,19.289548398967394,0.30152832807684193,0.5782200944083646,1.073043031871776,31.77268579519881,0.366658335673693,0.5882967691681351,1.8147171457403313,24.37727993665329,0.3530846137871868,0.6094790112082067,1.982013053710972,28.044959988896437,0.3460298587029498,0.6375178284776934,1.121668929943738,24.619436702064906,0.3477315374982557,0.5977415618892832
372,Br18Cl6Ge8K8,0.019677686987847665,2.9243241927077674,-0.13212884009643,-0.12742448781038185,0.0069867841165773825,0.4825573526574395,-0.13511682197770414,-0.12533866454923137,0.007871396037654018,2.3043121327009457,-0.1270735067857287,-0.12614363371770265,0.005820417662619093,2.518368991191502,-0.12950864533674622,-0.12357323486102612,0.010572816541065377,2.8297399641260577,-0.1237187097776089,-0.13138209674396917,0.005800548082702512,0.4523029929273568,-0.13322125220889047,-0.13237596229188942,0.0075972470731279175,0.2581333660293071,-0.12477132530587243,-0.12770234365745203,0.007457930863791062,0.22146344583417127,-0.12265097025475624,-0.12364865621063892
373,Br9I15K8Sr8,0.005050109224924881,0.7435444584393485,0.24667653347868157,0.29966174346045005,0.03143328333129735,1.8902097808288423,0.250597733535574,0.29604041416187155,0.06111607882532419,5.062298991344334,0.23778315551643692,0.29342914539557885,0.036671721542305,4.809131983351993,0.24851193223735857,0.29021502728335147,0.03817667421059729,4.637609873863534,0.2362362456062157,0.2882402398936792,0.059578809478332447,5.5489418915185835,0.25046930912676,0.29259848475905725,0.10082675977932354,6.841413868118453,0.23944879952435238,0.302702827080898,0.06680887928641255,2.6170749428870863,0.2311548324945938,0.2908545686672275
374,Br21Ca8Cl3Rb8,0.0019265560766972439,0.23874592780012494,-0.007868240751481625,-0.00881057293718257,0.0001849341513892278,3.0439087576671526,-0.007161118125625254,-0.008558128519413621,0.0004050577881179821,0.28125870615671966,-0.00855931770695273,-0.006707743683107115,0.0002753112236346194,0.08547706279178063,-0.008390428786816617,-0.006674502051804865,0.00033998741690538026,3.549771834584208,-0.007199960540785089,-0.00939933179677288,0.00021144820880181214,3.3437031397739863,-0.007169796649563409,-0.009365312480541732,0.0019433174809416146,0.23448166864230538,-0.009078730790067713,-0.008740743170270626,8.301823803276743e-05,3.5177624505178766,-0.007441880901640108,-0.008486771700891627
375,Br3Cl21K8Sn8,0.003758676396159899,0.4895650253734781,-0.06399932375870909,-0.06279086377424914,0.004396780597346606,3.0258658279115136,-0.06246326146973269,-0.06381081367776487,0.00044598131281808906,0.16628903528105096,-0.06411030204384938,-0.06703248569667153,0.0009629151238641498,0.09217433753052898,-0.06400298395020476,-0.06677910817024202,0.004056538887056149,2.45741067210605,-0.063446255820923,-0.06365437234362004,0.0035386030760792093,2.630233434028486,-0.06328773330522486,-0.06308629618714212,0.0032326646136825172,0.251729450437153,-0.06408548394699087,-0.06264166860314946,0.0036893423447628697,2.2714554149138553,-0.06412556959738014,-0.06326142411211277
376,C8H48Br6I18N8Sn8,1.0800060018575814,2.826666865331298,0.3248098681084266,0.33538442635332855,1.78063369526472,0.6386496316761869,0.31890383213220286,0.3338679921848158,1.6078390931437831,0.921756067881933,0.3372175484232516,0.3008459517305315,2.4130237556798573,3.19762995586662,0.3087750785992358,0.33295459263988203,1.044564535844292,0.9191392889376415,0.3129967412714092,0.3212579728397258,0.5248892970644842,2.529209240289148,0.3291322844837947,0.3297289765340716,0.9020335489527567,1.1701811815358139,0.3241262518600254,0.3509730480815918,0.8725907172013916,6.110057109402988,0.3219243087704613,0.3212429134946353
377,Br6Cl18K8Pb8,0.00625198253928662,2.177296246985808,0.009734241676057742,0.00931388601201455,0.002032434301668218,0.441868381078826,0.011656539122355536,0.007889414332225897,0.004670330390666866,2.287455689433875,0.006699662059325373,0.0073599390212018,0.004344343872986656,2.4470886843967308,0.008212471383259423,0.005738546138194689,0.009050006861613254,2.5572181852669646,0.00530213780999178,0.011551967737264857,0.005411276844796475,0.11444344280695377,0.009098182691170908,0.011534225982873014,0.002630300911190568,0.3289540081579611,0.0044806296741186635,0.009215765898925365,0.002157018523467802,0.33688904341296144,0.0020613014338795033,0.00606516077556174
378,Br3I21Rb8Sr8,0.0011794257949251281,0.25196015491899093,0.3404518299950672,0.3405221462814989,0.0009547323560728011,4.2481408705428425,0.34250561706145044,0.3402594319261776,0.0010343512650563328,0.34553909736565674,0.3397710877201696,0.3419356753757028,2.7966789019893227e-05,0.11595904227953945,0.3401279335185028,0.3419093415433716,0.0012455796745366144,4.842684677074248,0.3425377798846858,0.3392083094121219,0.00022633376718772524,4.570801156766317,0.3427636352974779,0.33911801057931523,0.0014821857217878092,0.28575454186340343,0.3394486622416606,0.34052746534904665,0.00016413118313833122,4.808598833810052,0.34240762539462777,0.34025202676011856
379,Br9Cl15Ge8Rb8,0.005428629147161246,1.4718927698060973,-0.1576288824309695,-0.18690549143472168,0.026958392432220535,1.3203700694339837,-0.16059411392246004,-0.1763465979477683,0.008795952561923052,3.185944508330394,-0.14229315809508636,-0.17271423966238864,0.003860412575988903,2.3968792604598246,-0.14998276646054887,-0.1681397327888785,0.011716914071291778,2.623071329387373,-0.13512142817552464,-0.17010420154778583,0.007431506638397423,2.668327817288422,-0.15735251870160427,-0.17052047134690174,0.01772108318783694,1.5410591808788268,-0.13582380284266682,-0.18795869035409174,0.03857470770765303,1.6577234549272573,-0.13286282976316866,-0.17131417446489072
380,Br9Ge8I15K8,0.04069550666605437,2.888641037829893,0.016454021689329412,0.06140535644704004,0.026519141251024,1.6838696302652327,0.02932904572133399,0.04987598942895577,0.05372781299942687,4.071329090544402,-0.001546831143408145,0.046527879592245025,0.045638819092274435,3.4082666659608543,0.02128936541021842,0.04009314676906328,0.08219502316826886,3.9801460060653167,-0.004212895957909968,0.03631517265478834,0.020877515103090716,3.3154106955098968,0.023802865073498936,0.04509373667122496,0.059708719194227156,2.060441919911945,0.0015826828532334858,0.06454658679686354,0.076186622459403,1.9996626180322203,-0.01192528813729421,0.04832953981590471
381,Br18I6Pb8Rb8,0.03056815369633819,3.3117927895718697,0.17319046938489624,0.17295402045126318,0.013578672811235037,0.4529004449450089,0.17669588204395792,0.17033620621850787,0.017117066634014164,3.1727127490562164,0.1681388557553274,0.16990564223491678,0.014921537106431515,3.515120461780792,0.17093793666653445,0.16688217537656103,0.03992423700290715,3.6540783057877837,0.16583483286818224,0.17723297913269676,0.016044050147911548,0.07895088194492939,0.1721911401911993,0.17685291335079656,0.009696777526428182,0.31603189610177695,0.16457395073995373,0.17244224604232805,0.013546821257238226,0.4653788259838068,0.15983716368581913,0.16650806749171698
382,Br15I9K8Pb8,0.0639386955022303,2.2271643401004995,0.2098249890293391,0.16608466068883754,0.031131123253800297,1.6719306219452503,0.206762028320032,0.17556297486968742,0.06679589835462707,3.4952453785076485,0.22283113591123405,0.1795971395350464,0.012283851892959774,4.380060451821523,0.2186514535320474,0.1838385162402103,0.0640515252306102,4.459321128667675,0.2303526573520127,0.17987335815142425,0.009839222599339337,3.3563094444458565,0.21109838859220664,0.18019319639723452,0.00980329476858046,1.2725475533465092,0.22873839092893578,0.16514876598970618,0.02869495457335347,3.5337519482625637,0.23282606974443443,0.18140712450427454
383,C8H48Br6Ca8Cl18N8,0.24870145033210808,8.500632430928887,-0.0071245644170252476,-0.041016439150437733,0.05947601128014553,9.713593378084866,-0.018671027076920144,-0.043284816822167116,0.5398612022808322,11.238576693059562,-0.007815672688001207,-0.0342559277221306,0.23157900743538562,8.90319127936695,-0.013616225296076312,-0.03685689623913868,0.23528673610752548,7.752630604496141,-0.009347026482932286,-0.03530651203127011,0.5453006576807652,10.164671047583948,-0.016684101890427794,-0.03201471568870318,0.09251474776213173,6.550314946461798,-0.016319169232976716,-0.04700071132533079,0.2618409292448316,11.431877503461672,-0.008696141345849728,-0.04015203285202951
384,C8H48Ba8Br3Cl21N8,1.3424503585648608,12.914147985315735,0.25004161263624125,0.20546076083145692,0.6587566762669872,19.365863367005293,0.2555714312515742,0.21078365088717987,2.0021887838218504,18.223877708274717,0.26250976043833285,0.2064326762751172,0.011803897054770042,18.558532889926795,0.2600510467389796,0.20460410724066147,0.7973914991669346,19.09332711814034,0.25391925914818314,0.21201157289462014,1.2046270759695876,12.106094292569797,0.24795327149881397,0.20597013700752598,0.595463723730371,17.126634914543438,0.25340109286376444,0.19835495564944683,1.4073370535610206,16.542724167992112,0.2552685478113732,0.20194676467711936
385,Ba8Br15Cl9Rb8,0.025716830726566123,0.6793058582470668,0.22945770130717325,0.26441101568484804,0.011241754170985493,0.8500767170231465,0.23000064802484532,0.26411802046498734,0.009534559014895194,3.285670191213372,0.22678694114807607,0.2629158955573003,0.014689421333059727,3.392185487780025,0.23043453762287136,0.26223526769116434,0.016101333409551444,2.962609942730636,0.22633291386814092,0.26156337831563725,0.008539102057532342,3.6534513364894377,0.23086578286802872,0.262712814700941,0.0015561117940315478,3.9449455639817272,0.22702292511256417,0.26506507382832023,0.0351591077136514,2.304845220211512,0.2253027855703187,0.2622048389346374
386,Br3Cl21Ge8K8,0.004249207422134305,0.6425516524805606,-0.21605891787465348,-0.21487023195094945,0.0018673483774664314,2.876767738647886,-0.21504623704357018,-0.21575231098805148,0.0026693650515028366,0.24112151336731644,-0.2164199771291,-0.2206020425557771,0.0005163333331097419,0.24468544852223975,-0.21599715294783062,-0.22060890165439417,0.00017872237691562987,2.5219341600613476,-0.2158387589050701,-0.2156542622110642,0.0025895499379671857,2.4750040537597346,-0.21532980684482217,-0.2151436015715107,0.006900724357987364,0.3785949704439892,-0.21631398663886614,-0.21481539020565377,0.0031816406173063574,2.200921433128617,-0.21605823929650603,-0.21530081862005446
387,Br3Cs8I21Sn8,0.004734576026347951,0.3377806149840684,0.2512416105191799,0.24918138865551587,0.0103460774618024,3.328368942058294,0.2525565378160417,0.24991352691444746,0.0015646768861515,0.1564060828615436,0.25095279589655384,0.2532149572095488,0.0041684177824475935,0.09727542970869514,0.2510967419881518,0.25316133712303834,0.014944507331496552,3.676234335547546,0.25258877900582544,0.24902313880619564,0.01104481097285637,3.5252680500805567,0.2525381168249763,0.24892311362143626,0.005249922604036783,0.20176560586248188,0.25082227227860043,0.249198638213588,0.00655979923262029,3.6128531828760297,0.2523550192761683,0.2499291956766183
388,Br18Cl6K8Sr8,0.019990977559018575,2.5680494003958696,0.09295190110043405,0.09564701036356382,0.003124520525943808,0.45149792110735093,0.09264062643270998,0.0965668273433371,0.014895965356574411,3.5337725215515174,0.09613145038077464,0.09655687258622203,0.01859627674500075,3.016767469545166,0.09528713516658582,0.0966823486643098,0.02228180273669605,2.5622122985464415,0.09648478553349049,0.09408616280915316,0.0142714480666469,0.9634857145155331,0.09334309810593622,0.0940575971168709,0.015824471200535803,0.7429057383316896,0.09683617258869726,0.0962149680290656,0.0066878704536211505,0.10691064492083238,0.09636671176534195,0.09730733231713007
